index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank,projection_x,projection_y,image_href
340,7,340,37,0,0,0,6,42,6,ddddddrrrrrurdllllulurrurllluuurrdurrddruu,1111111/1101011/1100011/1111100/1111000/1110011/1111111,images/grid_0340_n7_seed340.svg,optimal,optimal-340,,,,0.238095238095238,0.238095238095238,0.1904761904761904,0.3333333333333333,0.4878048780487805,2.0,6.0,1.0,1.4142135623730951,0,6.6207,189,1.88172,1.00021,../../images/grid_0340_n7_seed340.svg
507,7,507,43,0,0,5,6,43,1,ddddddrrrrullluuuuurrrrrddullddluuldddrrrrd,1111111/1111111/1111101/1111100/1111111/1111101/1111100,images/grid_0507_n7_seed507.svg,optimal,optimal-507,,,,0.2093023255813953,0.3255813953488372,0.1627906976744186,0.3023255813953488,0.3571428571428571,2.6875,6.0,1.0,1.6092991486979666,0,6.6399,190,-2.60836,8.54211,../../images/grid_0507_n7_seed507.svg
204,7,204,43,0,0,2,2,42,0,ddddddrurdrrrruluruuuullllldddrrrruuldluld,1111111/1111111/1111111/1111111/1000011/1110011/1111111,images/grid_0204_n7_seed204.svg,optimal,optimal-204,,,,0.238095238095238,0.2857142857142857,0.2142857142857142,0.2619047619047619,0.4878048780487805,2.0,6.0,1.0,1.5735915849388864,0,6.6426,191,0.17104,2.50294,../../images/grid_0204_n7_seed204.svg
57,7,57,43,0,0,0,6,42,0,ddddddrrrurrruuulldrdlluuulddddluuuuurrrrr,1111111/1111000/1111111/1111111/1111111/1111111/1111000,images/grid_0057_n7_seed57.svg,optimal,optimal-57,,,,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.3658536585365853,2.625,6.0,1.0,1.6153559979150107,0,6.6472,192,-4.86693,5.35078,../../images/grid_0057_n7_seed57.svg
494,7,494,41,1,0,1,4,40,0,dddddrrrrrruuldluldlluruluurdrrrurullldr,0001111/1111111/1111110/1110000/1111111/1111111/1111111,images/grid_0494_n7_seed494.svg,optimal,optimal-494,,,,0.225,0.225,0.225,0.325,0.5897435897435898,1.6666666666666667,6.0,1.0,1.3123346456686351,0,6.6701,194,4.66015,3.67018,../../images/grid_0494_n7_seed494.svg
618,7,618,44,0,0,4,2,44,1,drudddddldrrrrrruuuuuullldrrddddluuulldrddlu,1101111/1101111/0111111/0111111/0111111/1111111/1111111,images/grid_0618_n7_seed618.svg,optimal,optimal-618,,,,0.25,0.3409090909090909,0.1818181818181818,0.2272727272727272,0.4418604651162791,2.2,6.0,1.0,1.6911534525287764,0,6.6484,193,-2.51534,3.62269,../../images/grid_0618_n7_seed618.svg
860,7,860,43,0,0,2,5,43,1,ddddddrrrrrrluuldluldluuuuurdrdldrrrruuuldd,1110011/1111011/1111011/1111111/1111110/1111110/1111111,images/grid_0860_n7_seed860.svg,optimal,optimal-860,,,,0.2558139534883721,0.3023255813953488,0.1627906976744186,0.2790697674418604,0.5,1.9545454545454544,6.0,1.0,1.664530311236414,0,6.6816,196,-1.21368,6.47565,../../images/grid_0860_n7_seed860.svg
472,7,472,43,0,0,6,6,42,0,ddddddrruluuuuurrrrrdlddluulldrdldrrddrurd,1111111/1111111/1111110/1111110/1111100/1110111/1110111,images/grid_0472_n7_seed472.svg,optimal,optimal-472,,,,0.2142857142857142,0.3571428571428571,0.1428571428571428,0.2857142857142857,0.5365853658536586,1.826086956521739,6.0,1.0,1.4341236958670125,0,6.6785,195,-0.35036,0.29157,../../images/grid_0472_n7_seed472.svg
160,7,160,40,0,0,3,2,39,0,ddruurrrrrddddddlllllurrrruluruuldluldd,1111111/1111111/1111111/0010111/0000111/0111111/0111111,images/grid_0160_n7_seed160.svg,optimal,optimal-160,,,,0.2051282051282051,0.282051282051282,0.2307692307692307,0.282051282051282,0.4736842105263157,2.0526315789473686,6.0,1.0,1.6050474402080954,0,6.6906,197,1.89515,3.3527,../../images/grid_0160_n7_seed160.svg
292,7,292,37,2,0,5,4,37,1,ddddrrrrrruuuuuulldlulddldrdldrrurudd,0011111/0011101/1110001/1110101/1111101/1111101/1111111,images/grid_0292_n7_seed292.svg,optimal,optimal-292,,,,0.2432432432432432,0.3243243243243243,0.1621621621621621,0.2702702702702703,0.5277777777777778,1.85,6.0,1.0,1.5580436450882884,0,6.6976,198,2.09796,3.24591,../../images/grid_0292_n7_seed292.svg
272,7,272,39,0,0,0,6,40,2,rlddddddrrrrrrluuuuldddluulddluuurrurrru,1100001/1001111/1111110/1111110/1111110/1111110/1111111,images/grid_0272_n7_seed272.svg,optimal,optimal-272,,,,0.275,0.275,0.15,0.3,0.4358974358974359,2.2222222222222223,6.0,1.0,1.617802197617893,0,6.7038,199,-3.65495,6.05436,../../images/grid_0272_n7_seed272.svg
20,7,20,44,0,0,5,5,44,1,ddddddrrrrrruuuuuuldluldlulddrdlddrurdrurudd,1111111/1111111/1110001/1110011/1111111/1111111/1111111,images/grid_0020_n7_seed20.svg,optimal,optimal-20,,,,0.25,0.3636363636363636,0.1363636363636363,0.25,0.5813953488372093,1.6923076923076923,6.0,1.0,1.587674418503869,0,6.7114,200,-1.41022,1.0752,../../images/grid_0020_n7_seed20.svg
425,7,425,40,0,0,0,6,40,1,drdrdddlldrrrrrruluuuulddddluuuululrrrrr,1111111/1111110/0111110/0011110/0011110/1111111/1111111,images/grid_0425_n7_seed425.svg,optimal,optimal-425,,,,0.25,0.25,0.175,0.325,0.4615384615384615,2.1052631578947367,6.0,1.0,1.6187954209715472,0,6.7382,201,0.98315,7.28291,../../images/grid_0425_n7_seed425.svg
871,7,871,44,0,0,6,4,44,1,ddddddurrrulluuuurrrrrdlldlulddrrrrdddluuldd,1111111/1111111/1111100/1111111/1111111/1111111/1000111,images/grid_0871_n7_seed871.svg,optimal,optimal-871,,,,0.2045454545454545,0.3409090909090909,0.1818181818181818,0.2727272727272727,0.4418604651162791,2.2,6.0,1.0,1.469693845669907,0,6.7555,202,-1.65625,6.46988,../../images/grid_0871_n7_seed871.svg
919,7,919,39,1,0,6,0,41,3,rurrrrrddddlddllurulluurdrruuldullllddddd,0111111/1111111/1011111/1011111/1011111/1001110/1001110,images/grid_0919_n7_seed919.svg,optimal,optimal-919,,,,0.1951219512195122,0.3170731707317073,0.2439024390243902,0.2439024390243902,0.5,1.9523809523809523,5.0,1.0,1.3265131692556302,0,6.7622,203,0.99634,0.73603,../../images/grid_0919_n7_seed919.svg
743,7,743,39,0,0,0,6,38,0,dddrrrddllldrrrruurruuldlululdluurrrrr,1111111/1111000/1111111/1111111/0001111/1111100/1111100,images/grid_0743_n7_seed743.svg,optimal,optimal-743,,,,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.3684210526315789,0.5135135135135135,1.9,5.0,1.0,1.1357816691600549,0,6.7898,205,6.17022,6.75982,../../images/grid_0743_n7_seed743.svg
386,7,386,40,0,0,5,1,40,1,ddddddrrrruuuurullldluurrrrrdddddlllluld,1111111/1111111/1110111/1000101/1110101/1111111/1111100,images/grid_0386_n7_seed386.svg,optimal,optimal-386,,,,0.2,0.325,0.225,0.25,0.358974358974359,2.6666666666666665,6.0,1.0,1.776388345929897,0,6.7752,204,-2.89966,4.91704,../../images/grid_0386_n7_seed386.svg
440,7,440,43,0,0,6,5,43,1,ddddddruuruluuurrrrrdddduluullldrrdldrdldrr,1111111/1111111/1111111/1111111/1111101/1101100/1101110,images/grid_0440_n7_seed440.svg,optimal,optimal-440,,,,0.2093023255813953,0.3488372093023256,0.1627906976744186,0.2790697674418604,0.5238095238095238,1.8695652173913044,6.0,1.0,1.3926623806997358,0,6.7909,206,-0.62983,0.38841,../../images/grid_0440_n7_seed440.svg
883,7,883,40,0,0,0,2,40,1,ddddddrrrrrruuulldluulldrdldrrrruuuuulll,1011110/1000010/1111010/1111111/1111111/1111111/1111111,images/grid_0883_n7_seed883.svg,optimal,optimal-883,,,,0.25,0.25,0.225,0.275,0.3846153846153846,2.5,6.0,1.0,1.7677669529663689,0,6.8063,207,0.19581,7.3347,../../images/grid_0883_n7_seed883.svg
348,7,348,41,2,0,1,5,40,0,ddddrrrrrruuldluldlluruluruurdddrrruuuld,0011011/0011011/1111001/1111111/1111111/1111111/1111111,images/grid_0348_n7_seed348.svg,optimal,optimal-348,,,,0.275,0.25,0.175,0.3,0.5641025641025641,1.7391304347826086,6.0,1.0,1.2586186805330546,0,6.828,209,2.26157,4.12685,../../images/grid_0348_n7_seed348.svg
457,7,457,39,0,0,6,0,42,4,drurrrrrlldllddrddldrrrrulluruuldulllldddd,1111111/1111100/1111110/1011110/1001110/1011111/1011111,images/grid_0457_n7_seed457.svg,optimal,optimal-457,,,,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5365853658536586,1.826086956521739,5.0,1.0,1.2033350002693954,0,6.8184,208,6.41755,3.70815,../../images/grid_0457_n7_seed457.svg
967,7,967,40,0,0,4,2,40,1,ddddddrrrrurdruuuulduuulllldrdldddrruuld,1111110/1110010/1110011/1111011/1111001/1111111/1111111,images/grid_0967_n7_seed967.svg,optimal,optimal-967,,,,0.25,0.35,0.175,0.225,0.4871794871794871,2.0,6.0,1.0,1.449137674618944,0,6.8417,210,-1.33799,-0.04578,../../images/grid_0967_n7_seed967.svg
250,7,250,43,0,0,5,1,44,2,ddddddrrrrrruuuuuuldluldlulddrdrdrdrllluludd,1111111/1111111/1110001/1111001/1111101/1111111/1111111,images/grid_0250_n7_seed250.svg,optimal,optimal-250,,,,0.2272727272727272,0.3409090909090909,0.2045454545454545,0.2272727272727272,0.5581395348837209,1.76,6.0,1.0,1.6316862443496911,0,6.8585,211,-0.72393,2.76196,../../images/grid_0250_n7_seed250.svg
513,7,513,42,0,0,3,0,41,0,drurrrrrddddluuuldddddllllurrruluruuldlld,1111111/1111111/1111111/1011111/0011111/1111100/1111100,images/grid_0513_n7_seed513.svg,optimal,optimal-513,,,,0.2195121951219512,0.2926829268292683,0.2439024390243902,0.2439024390243902,0.5,1.9523809523809523,5.0,1.0,1.3964645998681122,0,6.8947,212,0.64856,2.24912,../../images/grid_0513_n7_seed513.svg
869,7,869,43,0,0,0,6,44,2,ddddddrrrrrrluuurllddluulddluuuuurrdldrrrruu,1111001/1111001/1111111/1111111/1111110/1111110/1111111,images/grid_0869_n7_seed869.svg,optimal,optimal-869,,,,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.2954545454545454,0.4186046511627907,2.3157894736842106,6.0,1.0,1.656013970794976,0,6.9134,213,-2.57863,7.52161,../../images/grid_0869_n7_seed869.svg
562,7,562,43,0,0,5,3,44,2,drdlddddrrrrrruuldluuruuurllldrdlldlddrurudd,1001111/1101110/1111110/1111110/1111111/1111111/1111111,images/grid_0562_n7_seed562.svg,optimal,optimal-562,,,,0.2045454545454545,0.3181818181818182,0.2045454545454545,0.2727272727272727,0.6046511627906976,1.6296296296296295,6.0,1.0,1.1594426549998909,0,6.9238,214,4.45691,1.40344,../../images/grid_0562_n7_seed562.svg
205,7,205,42,0,0,0,5,41,0,ddddddrrrrruuldluldluuuuurdrdldrrurdruuul,1110011/1111001/1111111/1111111/1111110/1111110/1111110,images/grid_0205_n7_seed205.svg,optimal,optimal-205,,,,0.2926829268292683,0.2926829268292683,0.1463414634146341,0.2682926829268293,0.575,1.7083333333333333,6.0,1.0,1.4571423708371427,0,6.9396,215,-0.818,0.39315,../../images/grid_0205_n7_seed205.svg
651,7,651,44,0,0,1,6,43,0,ddddrddrrrrruuulddluuuulddddluulurulurrrrrd,1111111/1111101/1111100/1111111/1111111/0111111/0111111,images/grid_0651_n7_seed651.svg,optimal,optimal-651,,,,0.2790697674418604,0.3023255813953488,0.1395348837209302,0.2790697674418604,0.4761904761904761,2.047619047619047,5.0,1.0,1.430157849302972,0,6.9552,216,-1.88101,5.8895,../../images/grid_0651_n7_seed651.svg
477,7,477,42,0,0,5,5,42,1,ddddddrrrrrruululuurrullldluldddddrudrurdr,1111111/1111111/1100100/1100110/1111111/1111111/1111111,images/grid_0477_n7_seed477.svg,optimal,optimal-477,,,,0.2142857142857142,0.3333333333333333,0.1666666666666666,0.2857142857142857,0.5365853658536586,1.826086956521739,6.0,1.0,1.5784465096235956,0,6.9784,217,-1.78273,1.95482,../../images/grid_0477_n7_seed477.svg
550,7,550,43,0,0,1,6,43,1,ddddddrrrrrrullllluuuuurrrldldrdldrrrruluru,1111100/1111001/1111011/1111011/1111111/1111111/1111111,images/grid_0550_n7_seed550.svg,optimal,optimal-550,,,,0.2093023255813953,0.2325581395348837,0.2093023255813953,0.3488372093023256,0.4523809523809524,2.15,6.0,1.0,1.851350858157362,0,6.9971,218,2.6574,7.45576,../../images/grid_0550_n7_seed550.svg
281,7,281,42,0,0,4,4,42,1,rdldddddrrrrrruuuuuudldlllldddruurddrruuld,1100001/1100011/1111111/1111111/1111111/1111111/1111111,images/grid_0281_n7_seed281.svg,optimal,optimal-281,,,,0.238095238095238,0.3333333333333333,0.1666666666666666,0.2619047619047619,0.4390243902439024,2.210526315789474,6.0,1.0,1.7038330585514363,0,6.9978,219,-1.40183,3.43325,../../images/grid_0281_n7_seed281.svg
925,7,925,45,0,0,2,3,45,1,ddddddrrrrrruuuuudldddluuuululldrdldddrruluru,1111000/1111101/1111111/1111111/1111111/1111111/1111111,images/grid_0925_n7_seed925.svg,optimal,optimal-925,,,,0.2888888888888888,0.3333333333333333,0.1555555555555555,0.2222222222222222,0.4772727272727273,2.0454545454545454,6.0,1.0,1.664530311236414,0,7.0091,221,-4.1451,3.62183,../../images/grid_0925_n7_seed925.svg
412,7,412,44,2,0,1,5,44,1,ddddrrrrrruuuuuulllldldrdlddrurdrrulurululrr,0011111/0111111/1110111/1110111/1111111/1111111/1111111,images/grid_0412_n7_seed412.svg,optimal,optimal-412,,,,0.25,0.2272727272727272,0.2045454545454545,0.3181818181818182,0.5581395348837209,1.76,6.0,1.0,1.5041276541570536,0,7.0087,220,3.58746,2.25201,../../images/grid_0412_n7_seed412.svg
291,7,291,41,0,0,1,1,40,0,ddrdddldrrrrrruuldluldluuurrurrullldluld,1111111/1111111/1111100/0110000/0111111/1111111/1111111,images/grid_0291_n7_seed291.svg,optimal,optimal-291,,,,0.225,0.25,0.25,0.275,0.6153846153846154,1.6,6.0,1.0,1.131370849898476,0,7.0411,222,6.05758,3.8861,../../images/grid_0291_n7_seed291.svg
515,7,515,41,0,0,2,4,40,0,rrddlldddrrulurrdrrdlldrrruuuuuuldlulddr,1111111/0011111/1111101/1111001/1111111/1111111/0001111,images/grid_0515_n7_seed515.svg,optimal,optimal-515,,,,0.225,0.275,0.2,0.3,0.5641025641025641,1.7391304347826086,6.0,1.0,1.1118879871777758,0,7.058,223,2.93648,0.53282,../../images/grid_0515_n7_seed515.svg
114,7,114,43,0,0,3,6,43,1,ddddddrrrrrrulluuluurlldddrdlluuuuurrrrrddd,1111111/1111101/1111001/1111101/1111100/1111111/1111111,images/grid_0114_n7_seed114.svg,optimal,optimal-114,,,,0.2325581395348837,0.3023255813953488,0.1627906976744186,0.3023255813953488,0.3571428571428571,2.6875,6.0,1.0,1.757795138803154,0,7.071,225,-3.24404,7.58845,../../images/grid_0114_n7_seed114.svg
845,7,845,41,0,0,6,2,40,0,ddruurrrrrddddddlluruullurrulllddlldddrr,1111111/1111111/1111111/1111111/1000011/1000111/1110111,images/grid_0845_n7_seed845.svg,optimal,optimal-845,,,,0.175,0.325,0.225,0.275,0.4358974358974359,2.2222222222222223,6.0,1.0,1.314684396244359,0,7.0673,224,-0.19988,1.49564,../../images/grid_0845_n7_seed845.svg
553,7,553,41,0,0,0,4,40,0,ddddddrrrrrruuulddluulddllurulurrrrruull,1000111/1000001/1111111/1111111/1111111/1111111/1111111,images/grid_0553_n7_seed553.svg,optimal,optimal-553,,,,0.25,0.25,0.2,0.3,0.4358974358974359,2.2222222222222223,6.0,1.0,1.651785416368723,0,7.1068,228,0.06928,8.21403,../../images/grid_0553_n7_seed553.svg
676,7,676,39,0,0,0,1,39,1,ddddrdldrrrrrruuuuuulddddllluudrruuulll,1111111/1000111/1010111/1011111/1111111/1100001/1111111,images/grid_0676_n7_seed676.svg,optimal,optimal-676,,,,0.282051282051282,0.282051282051282,0.2051282051282051,0.2307692307692307,0.3684210526315789,2.6,6.0,1.0,1.7048949136725893,0,7.0913,226,-1.32175,4.4705,../../images/grid_0676_n7_seed676.svg
667,7,667,41,0,0,6,0,44,4,rrrrrrddddddulldllrruuruuulddldluurulllddddd,1111111/1111111/1011111/1011111/1011111/1000111/1011101,images/grid_0667_n7_seed667.svg,optimal,optimal-667,,,,0.2045454545454545,0.3409090909090909,0.2272727272727272,0.2272727272727272,0.4418604651162791,2.2,6.0,1.0,1.6,0,7.1014,227,-3.24516,3.42683,../../images/grid_0667_n7_seed667.svg
331,7,331,40,0,0,6,3,41,2,dddddduurrrulluuurrrrrddlullldrrdddrrdlll,1111111/1111111/1111111/1111100/1111100/1000111/1001111,images/grid_0331_n7_seed331.svg,optimal,optimal-331,,,,0.1707317073170731,0.3170731707317073,0.2195121951219512,0.2926829268292683,0.4,2.411764705882353,6.0,1.0,1.3745084053585792,0,7.1146,229,0.34488,3.69191,../../images/grid_0331_n7_seed331.svg
692,7,692,40,0,0,4,6,42,3,ddddddruuuuuurrrrrllldldrdldddrrrruluuurdd,1111111/1111000/1111011/1111011/1110011/1110011/1111111,images/grid_0692_n7_seed692.svg,optimal,optimal-692,,,,0.238095238095238,0.3333333333333333,0.1428571428571428,0.2857142857142857,0.4146341463414634,2.3333333333333335,6.0,1.0,1.763834207376394,0,7.1236,230,-3.36358,3.48644,../../images/grid_0692_n7_seed692.svg
20,7,59,40,0,0,3,1,46,7,drrrrurrdlrdddddluluudlldldrlluuuurrdrrrdllllu,1000111/1111111/1110001/1111111/1111111/1110111/1110011,human_images/human_config1_attempt0020.svg,human,human-20,z4siol,1.0,config 1,0.1956521739130435,0.2608695652173913,0.2608695652173913,0.2826086956521739,0.5555555555555556,1.7692307692307692,5.0,1.0,1.186711432349347,0,7.1262,231,4.03821,1.59514,../../human_images/human_config1_attempt0020.svg
878,7,878,42,0,0,4,6,42,1,ddddddrrrrrululdllurururulldlduuurrrrrdddd,1111111/1111101/1111101/1111001/1111101/1111110/1111110,images/grid_0878_n7_seed878.svg,optimal,optimal-878,,,,0.2142857142857142,0.3095238095238095,0.1666666666666666,0.3095238095238095,0.5121951219512195,1.9090909090909092,6.0,1.0,1.5640591394622958,0,7.1857,232,-0.09718,4.52467,../../images/grid_0878_n7_seed878.svg
319,7,319,39,0,0,6,0,38,0,dddruuurrrrrddddlluruuldlulddrddlulldd,1111111/1111111/1111111/1111111/1111111/1011000/1000000,images/grid_0319_n7_seed319.svg,optimal,optimal-319,,,,0.2105263157894736,0.3684210526315789,0.2105263157894736,0.2105263157894736,0.5405405405405406,1.8095238095238095,5.0,1.0,1.0962728031639368,0,7.1884,233,0.76915,0.07541,../../images/grid_0319_n7_seed319.svg
464,7,464,40,0,0,0,6,40,1,ddddddrrrururrulluuldddldluuruluudrurrrr,1111111/1111100/1111100/1111111/1111111/1111100/1111000,images/grid_0464_n7_seed464.svg,optimal,optimal-464,,,,0.275,0.275,0.15,0.3,0.5641025641025641,1.7391304347826086,6.0,1.0,1.223586719953938,0,7.2231,235,-0.14563,0.17205,../../images/grid_0464_n7_seed464.svg
197,7,197,40,2,0,1,1,40,1,ddddrrrrrruuuuuulllddrurddddluldlulduuuu,0001111/0101111/1101111/1100011/1111111/1111111/1111111,images/grid_0197_n7_seed197.svg,optimal,optimal-197,,,,0.325,0.3,0.175,0.2,0.4358974358974359,2.2222222222222223,6.0,1.0,1.7497795275581802,0,7.2145,234,-3.04228,3.25153,../../images/grid_0197_n7_seed197.svg
154,7,154,39,0,0,6,4,40,2,ddddddrrulurrlluurrrulllurrrrrdlddddrdll,1111111/1111111/1111110/1100010/1111010/1110011/1110111,images/grid_0154_n7_seed154.svg,optimal,optimal-154,,,,0.15,0.3,0.225,0.325,0.4615384615384615,2.1052631578947367,6.0,1.0,1.44712916682816,0,7.2371,236,0.75293,2.94109,../../images/grid_0154_n7_seed154.svg
431,7,431,43,0,0,6,6,42,0,ddddddrrrrullluuuuurrrrrdddllluuldddrrrddr,1111111/1111001/1111001/1111111/1111110/1111110/1111111,images/grid_0431_n7_seed431.svg,optimal,optimal-431,,,,0.1904761904761904,0.3333333333333333,0.1666666666666666,0.3095238095238095,0.3170731707317073,3.0,6.0,1.0,1.5118578920369088,0,7.2417,237,-3.5192,6.63333,../../images/grid_0431_n7_seed431.svg
720,7,720,44,0,0,4,5,43,0,rdldddddrrrrrruuuuulllldldddruururrdldldrru,1100000/1111111/1111111/1111111/1111111/1111111/1111111,images/grid_0720_n7_seed720.svg,optimal,optimal-720,,,,0.2093023255813953,0.3023255813953488,0.1860465116279069,0.3023255813953488,0.5,1.9545454545454544,6.0,1.0,1.5514589241705463,0,7.2522,238,1.46815,3.15302,../../images/grid_0720_n7_seed720.svg
220,7,220,43,0,0,6,0,42,0,ddddrrrrdruululdllurulurrrrrdldrddddllllll,1111111/1110011/1111111/1111111/1111111/0000111/1111111,images/grid_0220_n7_seed220.svg,optimal,optimal-220,,,,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5121951219512195,1.9090909090909092,6.0,1.0,1.5347220923758302,0,7.2617,239,5.35638,2.78141,../../images/grid_0220_n7_seed220.svg
184,7,184,39,0,0,6,5,41,3,ddddddrruluuuurulrrrrrdldldldlrrruruddddl,1111111/1110011/1100111/1101111/1111111/1110001/1110011,images/grid_0184_n7_seed184.svg,optimal,optimal-184,,,,0.1951219512195122,0.3414634146341463,0.1707317073170731,0.2926829268292683,0.55,1.7826086956521738,6.0,1.0,1.473136899660645,0,7.2898,242,-1.25465,1.89287,../../images/grid_0184_n7_seed184.svg
112,7,112,39,0,0,6,1,39,1,ddruurrrrrddddddllruuluruuldlulddllddrd,1111111/1111111/1111111/1110111/1000111/1100011/0100111,images/grid_0112_n7_seed112.svg,optimal,optimal-112,,,,0.2051282051282051,0.358974358974359,0.2051282051282051,0.2307692307692307,0.5526315789473685,1.7727272727272727,6.0,1.0,1.276779264108013,0,7.2834,240,-0.13754,-0.16042,../../images/grid_0112_n7_seed112.svg
874,7,874,40,0,0,3,5,40,1,durrddrdddllldrrrrrruuuuuullldrrdldddruu,1111111/1011111/0011111/0001111/0001111/1111111/1111111,images/grid_0874_n7_seed874.svg,optimal,optimal-874,,,,0.225,0.3,0.175,0.3,0.4358974358974359,2.2222222222222223,6.0,1.0,1.547598697464902,0,7.2846,241,2.51145,3.43496,../../images/grid_0874_n7_seed874.svg
828,7,828,44,0,0,4,4,44,1,rdldddddrrrrrruuuuuullrddlllldddruurddrruuld,1100111/1100011/1111111/1111111/1111111/1111111/1111111,images/grid_0828_n7_seed828.svg,optimal,optimal-828,,,,0.2272727272727272,0.3181818181818182,0.1818181818181818,0.2727272727272727,0.4186046511627907,2.3157894736842106,6.0,1.0,1.656013970794976,0,7.291,243,-2.07601,3.23701,../../images/grid_0828_n7_seed828.svg
716,7,716,40,0,0,2,4,40,1,rdurrdddlddluuldddrrrrrruuuuuulldrdddluu,1111111/0101111/0001111/1111111/1110111/1110001/1111111,images/grid_0716_n7_seed716.svg,optimal,optimal-716,,,,0.275,0.325,0.15,0.25,0.4615384615384615,2.1052631578947367,6.0,1.0,1.5181268528269432,0,7.3144,244,-1.19387,3.70016,../../images/grid_0716_n7_seed716.svg
536,7,536,45,0,0,6,6,44,0,ddruurrrrrdddlddluuurullldrdldrdllulddrrrrrr,1111111/1111111/1111111/0011111/1111110/1111110/1111111,images/grid_0536_n7_seed536.svg,optimal,optimal-536,,,,0.1590909090909091,0.2954545454545454,0.2045454545454545,0.3409090909090909,0.5348837209302325,1.8333333333333333,6.0,1.0,1.3123346456686351,0,7.3313,246,6.18374,5.65317,../../images/grid_0536_n7_seed536.svg
235,7,235,45,2,0,3,1,44,0,ddddrrrrrruuuuuulllldrrrddddluuuldddlluruuld,0011111/0011111/1111111/1111111/1111111/1111111/1111111,images/grid_0235_n7_seed235.svg,optimal,optimal-235,,,,0.2727272727272727,0.2954545454545454,0.2045454545454545,0.2272727272727272,0.3720930232558139,2.588235294117647,6.0,1.0,1.682394076008834,0,7.3235,245,-3.20109,6.22957,../../images/grid_0235_n7_seed235.svg
185,7,185,41,0,0,0,1,41,1,ddddddrrrrrrulluldllurulurrdrruruudlullll,1111111/1000011/1111011/1111110/1111100/1111111/1111111,images/grid_0185_n7_seed185.svg,optimal,optimal-185,,,,0.2195121951219512,0.2195121951219512,0.2682926829268293,0.2926829268292683,0.55,1.7826086956521738,6.0,1.0,1.473136899660645,0,7.3381,247,3.9895,3.01057,../../images/grid_0185_n7_seed185.svg
566,7,566,42,0,0,6,6,44,3,ddddddrrrulluuuuurrrrrddduulllldrdrlldrrdrdr,1111111/1111111/1111001/1111101/1111100/1111110/1111011,images/grid_0566_n7_seed566.svg,optimal,optimal-566,,,,0.1818181818181818,0.3181818181818182,0.1818181818181818,0.3181818181818182,0.4418604651162791,2.2,6.0,1.0,1.568438714135812,0,7.34,248,-0.16774,2.79539,../../images/grid_0566_n7_seed566.svg
793,7,793,42,0,0,0,6,42,1,ddddddrrrururruuldlulddldluuruluurrdlrrrru,1111001/1111111/1111111/1111111/1111111/1111100/1111000,images/grid_0793_n7_seed793.svg,optimal,optimal-793,,,,0.2619047619047619,0.2619047619047619,0.1666666666666666,0.3095238095238095,0.6097560975609756,1.6153846153846154,6.0,1.0,1.146128032750103,0,7.3682,250,1.23926,1.08831,../../images/grid_0793_n7_seed793.svg
234,7,234,40,0,0,5,0,41,2,dddrurrullurrrrrddddddulluruuuldddldlldlu,1111111/1111111/1111111/1100111/0001111/1111111/1100001,images/grid_0234_n7_seed234.svg,optimal,optimal-234,,,,0.2195121951219512,0.3414634146341463,0.2195121951219512,0.2195121951219512,0.525,1.8636363636363635,6.0,1.0,1.3583229815894486,0,7.36,249,-1.0807,0.74175,../../images/grid_0234_n7_seed234.svg
35,7,35,42,0,0,2,4,42,1,dddrdlddrrrrrrululululluurdrurrrdddduluuld,1111111/1111111/1111111/1101111/1100111/1000011/1111111,images/grid_0035_n7_seed35.svg,optimal,optimal-35,,,,0.238095238095238,0.2857142857142857,0.1904761904761904,0.2857142857142857,0.6097560975609756,1.6153846153846154,6.0,1.0,1.1792084397504532,0,7.406,252,3.51288,1.89127,../../images/grid_0035_n7_seed35.svg
55,7,55,43,0,0,0,6,44,2,ddddddrrrrrrllullluuuuurrdldddruurrdldrruuuu,1111001/1111001/1111111/1111111/1111111/1111100/1111111,images/grid_0055_n7_seed55.svg,optimal,optimal-55,,,,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.2954545454545454,0.3953488372093023,2.4444444444444446,6.0,1.0,1.6740576859243737,0,7.3971,251,-2.69348,4.08338,../../images/grid_0055_n7_seed55.svg
486,7,486,39,0,0,6,0,38,0,rrrrrrddddddlulllurrrulurulllllddrdldd,1111111/1111111/1000111/1100111/1111111/1011111/1000011,images/grid_0486_n7_seed486.svg,optimal,optimal-486,,,,0.131578947368421,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.4594594594594595,2.111111111111111,6.0,1.0,1.7284832429004495,0,7.4168,253,3.78552,3.54415,../../images/grid_0486_n7_seed486.svg
