index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank
17,7,17,39,0,0,4,6,42,4,ddddddrrrruuluurrruuldlulldrddllddurdrrrru,1011111/1011111/1001111/1111000/1111101/1111111/1111100,images/grid_0017_n7_seed17.svg,optimal,optimal-17,,,,0.21428571428571427,0.30952380952380953,0.16666666666666666,0.30952380952380953,0.5121951219512195,1.9090909090909092,6.0,1.0,1.2759698952380183,0,2.9716686714633678,1
588,7,588,41,0,0,6,6,42,2,rdrudddlldddrrulurrrrruuuuldlldrrdlldddrrr,1110011/0111111/0011111/1111111/1111111/1111000/1111111,images/grid_0588_n7_seed588.svg,optimal,optimal-588,,,,0.16666666666666666,0.30952380952380953,0.19047619047619047,0.3333333333333333,0.5121951219512195,1.9090909090909092,5.0,1.0,1.1244833524411801,0,3.2094951298283223,2
103,7,103,41,0,0,0,6,44,4,ddddddrrrrrruuddlluuulddlluruluuurrdldrrruur,1111011/1111010/1111110/1111100/1111101/1111101/1111111,images/grid_0103_n7_seed103.svg,optimal,optimal-103,,,,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.29545454545454547,0.46511627906976744,2.0952380952380953,6.0,1.0,1.4443572274383902,0,3.3056458396302,3
255,7,255,44,0,0,0,3,43,0,ddddddrrrrrruuuuuuldddlldrrdllllurulurulurr,1111011/1110011/1110011/1111111/1111111/1111111/1111111,images/grid_0255_n7_seed255.svg,optimal,optimal-255,,,,0.2558139534883721,0.2558139534883721,0.20930232558139536,0.27906976744186046,0.4523809523809524,2.15,6.0,1.0,1.7965244223221681,0,3.3082796380264403,4
190,7,190,40,0,0,0,6,40,1,rrdlldddddrrrrrruuulddluldlluurdurrurruu,1110001/1110001/1000111/1111111/1111111/1111111/1111111,images/grid_0190_n7_seed190.svg,optimal,optimal-190,,,,0.25,0.25,0.175,0.325,0.5128205128205128,1.9047619047619047,6.0,1.0,1.3058389715049608,0,3.370958606944881,5
76,7,76,39,0,0,0,5,41,3,ddddddrrrrrruululldrdrlllluruulduuurrrdur,1111110/1100100/1110000/1111110/1111111/1111111/1111111,images/grid_0076_n7_seed76.svg,optimal,optimal-76,,,,0.24390243902439024,0.24390243902439024,0.1951219512195122,0.3170731707317073,0.5,1.9523809523809523,6.0,1.0,1.5576597365520117,0,3.3873497464688582,6
602,7,602,35,0,0,4,4,36,2,dddrduuuurrrrrddlduullldddddrrrrullu,1111111/1111111/1110011/1110010/0110100/0010111/0011111,images/grid_0602_n7_seed602.svg,optimal,optimal-602,,,,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.2777777777777778,0.4,2.4,5.0,1.0,1.451436070471816,0,3.4219506237486335,7
551,7,551,42,1,0,0,5,42,1,dddddrrrrrruuuulldrddluldlluruluurdrduuurr,0001110/1111000/1111111/1111111/1111111/1111111/1111111,images/grid_0551_n7_seed551.svg,optimal,optimal-551,,,,0.2857142857142857,0.2619047619047619,0.16666666666666666,0.2857142857142857,0.5365853658536586,1.826086956521739,6.0,1.0,1.372150768526913,0,3.5676380770909115,8
721,7,721,41,0,0,3,6,43,3,ddddddrrrrrrluluuuruurlldlulldddrdldrruurrr,1111111/1101110/1100110/1111111/1111100/1111110/1111111,images/grid_0721_n7_seed721.svg,optimal,optimal-721,,,,0.20930232558139536,0.27906976744186046,0.18604651162790697,0.32558139534883723,0.5,1.9545454545454546,6.0,1.0,1.4609235163625631,0,3.6663572462762373,9
704,7,704,41,0,0,3,3,42,2,ddddddrrrrlulluurdrrrruuuullllddrurrddludl,1011111/1011111/1011111/1111111/1111111/1111000/1111100,images/grid_0704_n7_seed704.svg,optimal,optimal-704,,,,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.4634146341463415,2.1,6.0,1.0,1.445683229480096,0,3.6987354666901187,10
815,7,815,41,0,0,0,6,42,2,rlddddddrrrrrruuululddrdlluullddruuururrur,1100011/1001110/1011110/1111111/1111111/1111111/1111111,images/grid_0815_n7_seed815.svg,optimal,optimal-815,,,,0.2619047619047619,0.2619047619047619,0.16666666666666666,0.30952380952380953,0.5121951219512195,1.9090909090909092,6.0,1.0,1.4431370787625042,0,3.766708657284196,11
130,7,130,36,0,0,0,6,36,1,rrrrlddlllddddrrrurulldluurrrrdruuuu,1111101/0001001/1111001/1111111/1111111/1111100/1111000,images/grid_0130_n7_seed130.svg,optimal,optimal-130,,,,0.2222222222222222,0.2222222222222222,0.19444444444444445,0.3611111111111111,0.45714285714285713,2.1176470588235294,4.0,1.0,1.2310852668503736,0,3.777419139748899,12
198,7,198,39,0,0,2,6,40,2,ddddddrrrrrruuldluulddlluurduuruulrrddrr,1011100/1001100/1011111/1111100/1111111/1111111/1111111,images/grid_0198_n7_seed198.svg,optimal,optimal-198,,,,0.25,0.3,0.15,0.3,0.48717948717948717,2.0,6.0,1.0,1.4142135623730951,0,3.7784949105850254,13
709,7,709,44,1,0,4,2,43,0,dddddrrrrrruuldluurulurrulllldrddddlluuurdd,0011111/1011111/1111110/1111110/1111111/1111111/1111111,images/grid_0709_n7_seed709.svg,optimal,optimal-709,,,,0.23255813953488372,0.3023255813953488,0.20930232558139536,0.2558139534883721,0.47619047619047616,2.0476190476190474,6.0,1.0,1.4630753805464016,0,3.826252263804338,14
468,7,468,40,0,0,0,5,41,2,ddddddrrrrrruulurllllddluuuuurdrdlrrrruul,1110011/1111001/1111111/1111111/1110011/1110001/1111111,images/grid_0468_n7_seed468.svg,optimal,optimal-468,,,,0.24390243902439024,0.24390243902439024,0.1951219512195122,0.3170731707317073,0.425,2.2777777777777777,6.0,1.0,1.789026909789402,0,3.875811807367083,15
979,7,979,44,0,0,1,6,43,0,rdldddddrrrrrruuulldrdlluulddluuurruurdrurd,1101111/1101111/1111000/1111111/1111111/1111111/1111111,images/grid_0979_n7_seed979.svg,optimal,optimal-979,,,,0.2558139534883721,0.27906976744186046,0.16279069767441862,0.3023255813953488,0.5476190476190477,1.7916666666666667,6.0,1.0,1.2903218806001684,0,3.8820408582768358,16
29,7,29,37,0,0,5,6,39,3,ddddddrrrruuluuuldrrrluullldddrdldrrrrr,1111100/1111100/1111110/1111000/1111100/1111111/1111100,images/grid_0029_n7_seed29.svg,optimal,optimal-29,,,,0.1794871794871795,0.3076923076923077,0.1794871794871795,0.3333333333333333,0.42105263157894735,2.2941176470588234,6.0,1.0,1.5248801643312613,0,3.889888919612462,17
827,7,827,40,0,0,0,6,40,1,ddddddrrrrrruuldlluldluuruluurdurrrddruu,1111111/1110011/1110011/1110000/1111011/1111111/1111111,images/grid_0827_n7_seed827.svg,optimal,optimal-827,,,,0.275,0.275,0.15,0.3,0.5384615384615384,1.8181818181818181,6.0,1.0,1.4345212580054092,0,3.9300074282230364,18
403,7,403,37,0,0,0,1,39,3,ddddddrrrrrlulllurrruurrddluuululdlduul,1111100/1011110/1010111/1000111/1111111/1111100/1111110,images/grid_0403_n7_seed403.svg,optimal,optimal-403,,,,0.2564102564102564,0.2564102564102564,0.23076923076923078,0.2564102564102564,0.5,1.95,6.0,1.0,1.3955285736952865,0,3.9587740781733856,19
419,7,419,44,0,0,0,6,44,1,rdldddddrrrrrruuululudddrdlluulddluuurruurrr,1101111/1101100/1111110/1111111/1111111/1111111/1111111,images/grid_0419_n7_seed419.svg,optimal,optimal-419,,,,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.29545454545454547,0.4883720930232558,2.0,6.0,1.0,1.348399724926484,0,3.974041045303226,20
533,7,533,40,0,0,6,6,44,5,ddddddrrrruuldlluruluuurrrrrllllddrdrrudrddd,1111111/1110000/1111010/1111111/1111101/1111101/1111101,images/grid_0533_n7_seed533.svg,optimal,optimal-533,,,,0.18181818181818182,0.3181818181818182,0.18181818181818182,0.3181818181818182,0.46511627906976744,2.0952380952380953,6.0,1.0,1.47695832564484,0,3.9900341537649,21
775,7,775,44,0,0,0,5,43,0,ddddddrrrrrruuuuldldrdlllluurrurulldluurrrr,1111110/1111100/1111111/1111111/1100111/1111111/1111111,images/grid_0775_n7_seed775.svg,optimal,optimal-775,,,,0.23255813953488372,0.23255813953488372,0.20930232558139536,0.32558139534883723,0.4523809523809524,2.15,6.0,1.0,1.6515144564913744,0,4.011686326450518,22
9,7,9,39,0,0,1,6,39,1,rrdddlldddrrrrrruululddrllllurruuuurrrd,1111111/0011001/0011000/1111110/1111111/1111111/1111111,images/grid_0009_n7_seed9.svg,optimal,optimal-9,,,,0.20512820512820512,0.23076923076923078,0.20512820512820512,0.358974358974359,0.42105263157894735,2.2941176470588234,6.0,1.0,1.3618631650341442,0,4.019669477917924,23
633,7,633,45,0,0,3,3,44,0,rdddldddrrrrrulllluruuuurrrrddddluuulldrddlu,1111111/0111111/0111111/1111111/1111111/1111110/1111110,images/grid_0633_n7_seed633.svg,optimal,optimal-633,,,,0.22727272727272727,0.29545454545454547,0.20454545454545456,0.2727272727272727,0.4418604651162791,2.2,5.0,1.0,1.3638181696985854,0,4.029025843347576,24
586,7,586,42,0,0,6,3,43,2,ddruurrrrrdddddduulllurruuldlulddlldrdldrrr,1111111/1111111/1111111/1111111/1101111/1100001/1111001,images/grid_0586_n7_seed586.svg,optimal,optimal-586,,,,0.18604651162790697,0.32558139534883723,0.20930232558139536,0.27906976744186046,0.5238095238095238,1.8695652173913044,6.0,1.0,1.2956229935435946,0,4.140025597889723,25
961,7,961,39,0,0,5,3,42,4,rlddddddrrrrrruudlluuuuurrddulllddllddrurd,1100111/1001111/1001101/1111100/1111101/1111111/1111111,images/grid_0961_n7_seed961.svg,optimal,optimal-961,,,,0.21428571428571427,0.3333333333333333,0.19047619047619047,0.2619047619047619,0.43902439024390244,2.210526315789474,6.0,1.0,1.6084954515722236,0,4.177616427809786,26
830,7,830,43,0,0,0,6,42,0,ddddddrrrrrruuuluulddlddlluruluuurddruurrr,1111111/1111110/1111110/1111111/1111001/1111001/1111111,images/grid_0830_n7_seed830.svg,optimal,optimal-830,,,,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.4634146341463415,2.1,6.0,1.0,1.4798648586948742,0,4.180588838135401,27
840,7,840,38,0,0,4,3,43,6,rrrrrrddddldldlrrruuuullurllldulldddddruurr,1111111/1111111/1010111/1000001/1111011/1100111/1101111,images/grid_0840_n7_seed840.svg,optimal,optimal-840,,,,0.18604651162790697,0.27906976744186046,0.23255813953488372,0.3023255813953488,0.4523809523809524,2.15,6.0,1.0,1.49248115565993,0,4.194277965140003,28
402,7,402,43,0,0,6,6,42,0,ddddddrrrulluuuuurrrrdldluldddrurrrdllddrr,1111110/1111110/1111100/1111111/1111111/1111100/1111111,images/grid_0402_n7_seed402.svg,optimal,optimal-402,,,,0.19047619047619047,0.3333333333333333,0.16666666666666666,0.30952380952380953,0.4634146341463415,2.1,6.0,1.0,1.445683229480096,0,4.242607349865085,29
5,7,5,39,0,0,4,6,38,0,ddddruuuurrrrrdlddluulldrdldddrrulurrr,1111111/1111111/1111110/1111110/1111111/0011100/0011100,images/grid_0005_n7_seed5.svg,optimal,optimal-5,,,,0.21052631578947367,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.5135135135135135,1.9,5.0,1.0,1.2206555615733703,0,4.2631943125520575,30
480,7,480,38,2,0,6,5,39,2,ddddrrruuldluurruuullrrrrrddlulddrrdddl,0111111/0001111/1001111/1111111/1111001/1111001/1111011,images/grid_0480_n7_seed480.svg,optimal,optimal-480,,,,0.20512820512820512,0.3076923076923077,0.1794871794871795,0.3076923076923077,0.47368421052631576,2.0526315789473686,5.0,1.0,1.0989796325169001,0,4.293447585673611,31
888,7,888,39,0,0,1,5,42,4,ddddddrrrrrrullluluddluuluururrrddrdruuuld,1111111/1100111/1000111/1110011/1111000/1111111/1111111,images/grid_0888_n7_seed888.svg,optimal,optimal-888,,,,0.2619047619047619,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.5121951219512195,1.9090909090909092,6.0,1.0,1.4742977036569869,0,4.3389612378111995,32
882,7,882,40,0,0,3,6,41,2,ddddddruuuurulurrrrrldllddruddrdlldrrruuu,1111111/1111110/1111100/1101101/1100111/1101111/1101111,images/grid_0882_n7_seed882.svg,optimal,optimal-882,,,,0.24390243902439024,0.3170731707317073,0.14634146341463414,0.2926829268292683,0.5,1.9523809523809523,6.0,1.0,1.430157849302972,0,4.361249179536316,33
715,7,715,44,0,0,3,2,43,0,ddddddrrrrullluuuuurrrrrdddldluurullldrddlu,1111111/1111111/1111111/1111111/1111110/1111100/1111100,images/grid_0715_n7_seed715.svg,optimal,optimal-715,,,,0.23255813953488372,0.3023255813953488,0.20930232558139536,0.2558139534883721,0.42857142857142855,2.263157894736842,6.0,1.0,1.6170833153407598,0,4.3719932830133486,34
522,7,522,39,0,0,6,5,41,3,ddddddrrrlluuurrruulldluurrrrrdldrddulddd,1111111/1111111/1110111/1111111/1100011/1100010/1111010,images/grid_0522_n7_seed522.svg,optimal,optimal-522,,,,0.1951219512195122,0.34146341463414637,0.17073170731707318,0.2926829268292683,0.45,2.1578947368421053,6.0,1.0,1.3865199865599462,0,4.378164097143123,35
501,7,501,41,0,0,4,1,41,1,ddddddrrrrrruuuuuulllldludddrrrdrdlluldlu,1111111/1110001/1100001/1111101/1111111/1111111/1111111,images/grid_0501_n7_seed501.svg,optimal,optimal-501,,,,0.21951219512195122,0.3170731707317073,0.21951219512195122,0.24390243902439024,0.425,2.2777777777777777,6.0,1.0,1.879880479520959,0,4.410461671764789,36
951,7,951,42,0,0,0,6,42,1,ddddddrurdrrrruuulddllurulurulldlduuurrrrr,1111111/1111100/1111100/1101111/1001111/1111111/1111111,images/grid_0951_n7_seed951.svg,optimal,optimal-951,,,,0.2619047619047619,0.2619047619047619,0.16666666666666666,0.30952380952380953,0.5365853658536586,1.826086956521739,6.0,1.0,1.403479338397302,0,4.451698173631942,37
58,7,58,42,0,0,4,6,44,3,ddddddrrrrrrlluuulldrdlluuuurulrrrdrurddldrd,1111111/1110111/1100011/1111111/1111101/1111100/1111111,images/grid_0058_n7_seed58.svg,optimal,optimal-58,,,,0.20454545454545456,0.29545454545454547,0.18181818181818182,0.3181818181818182,0.5116279069767442,1.9130434782608696,6.0,1.0,1.5011023044897451,0,4.495524167322948,38
740,7,740,42,0,0,0,1,41,0,ddddddrrrrruuuruuulldrdldddlllurruluruull,1111111/1001111/1011111/1011111/1111110/1111110/1111110,images/grid_0740_n7_seed740.svg,optimal,optimal-740,,,,0.2682926829268293,0.2682926829268293,0.21951219512195122,0.24390243902439024,0.475,2.05,6.0,1.0,1.395528573695286,0,4.56815985545446,39
335,7,335,40,0,0,3,6,41,2,ddddddruuruluuurrrrrldllldrrddrdllrdrruuu,1111111/1111110/1111100/1110101/1110111/1101111/1100111,images/grid_0335_n7_seed335.svg,optimal,optimal-335,,,,0.21951219512195122,0.2926829268292683,0.17073170731707318,0.3170731707317073,0.5,1.9523809523809523,6.0,1.0,1.3619380615309609,0,4.573588963806839,40
51,7,59,40,0,0,4,5,43,4,drrrrurdruddddddlulullddlluuuurrdldduurrrrd,1000111/1111111/1110001/1111111/1111111/1110111/1110011,human_images/human_config0_attempt0051.svg,human,human-51,pr26m0,0,config 0,0.23255813953488372,0.32558139534883723,0.16279069767441862,0.27906976744186046,0.5238095238095238,1.8695652173913044,6.0,1.0,1.3287571121683586,0,4.5946330015831585,41
312,7,312,38,0,0,0,6,42,5,ddddddrrrrrudrllluuldluuuuurrdldrdlrrruuru,1111001/1111011/1111010/1111110/1111000/1111010/1111111,images/grid_0312_n7_seed312.svg,optimal,optimal-312,,,,0.2619047619047619,0.2619047619047619,0.16666666666666666,0.30952380952380953,0.5121951219512195,1.9090909090909092,6.0,1.0,1.5048132142951685,0,4.598544107506534,42
227,7,227,42,0,0,0,1,43,2,ddddddrrrrrruuuuuuddldddlllluurdrrulurullul,1110001/1011101/1001111/1111111/1111111/1111111/1111111,images/grid_0227_n7_seed227.svg,optimal,optimal-227,,,,0.27906976744186046,0.27906976744186046,0.20930232558139536,0.23255813953488372,0.42857142857142855,2.263157894736842,6.0,1.0,1.8018150282761778,0,4.677717757635941,43
759,7,759,45,0,0,0,6,44,0,ddddddrrrrrruuulddluulddlluruluuurrdldrrruur,1111011/1111010/1111110/1111111/1111111/1111111/1111111,images/grid_0759_n7_seed759.svg,optimal,optimal-759,,,,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.29545454545454547,0.4883720930232558,2.0,6.0,1.0,1.4459976109624424,0,4.684697494442322,44
900,7,900,43,0,0,0,2,44,2,ddrdldddrrrrrruuuluuurllddddrdlluldluurruuul,1011111/1001110/1101110/1111111/1111111/1111111/1111111,images/grid_0900_n7_seed900.svg,optimal,optimal-900,,,,0.2727272727272727,0.2727272727272727,0.20454545454545456,0.25,0.5116279069767442,1.9130434782608696,6.0,1.0,1.2480608777745499,0,4.701745373626466,45
570,7,570,45,0,0,1,5,46,2,druddrdlldddrrrrrruuuuuulldlddddllurrrdruuluru,1100111/1101111/0111111/1111111/1111111/1111111/1111111,images/grid_0570_n7_seed570.svg,optimal,optimal-570,,,,0.2608695652173913,0.2826086956521739,0.17391304347826086,0.2826086956521739,0.5111111111111111,1.9166666666666667,6.0,1.0,1.4695993407123664,0,4.711219251139904,46
733,7,733,38,0,0,5,6,39,2,ddddddrrrulluuuurrrurrldlddlulddrrddrru,1000111/1111110/1111100/1111100/1111100/1111101/1111111,images/grid_0733_n7_seed733.svg,optimal,optimal-733,,,,0.20512820512820512,0.3333333333333333,0.15384615384615385,0.3076923076923077,0.5,1.95,6.0,1.0,1.243985530462473,0,4.731698026480601,47
62,7,62,42,0,0,2,5,41,0,ddruurrdlddddlldrrrrrruuuuulldldddrruluru,1111000/1111111/1111111/0011111/0011111/1111111/1111111,images/grid_0062_n7_seed62.svg,optimal,optimal-62,,,,0.24390243902439024,0.2926829268292683,0.17073170731707318,0.2926829268292683,0.5,1.9523809523809523,6.0,1.0,1.3964645998681122,0,4.732539235148157,48
54,7,54,43,0,0,3,2,43,1,ddddddrrrrrruludlluuuurrdruullllldrdldddruu,1111111/1111111/1111011/1111000/1111010/1111111/1111111,images/grid_0054_n7_seed54.svg,optimal,optimal-54,,,,0.23255813953488372,0.3023255813953488,0.20930232558139536,0.2558139534883721,0.4523809523809524,2.15,6.0,1.0,1.6815171720800235,0,4.7610576936339415,49
505,7,505,40,0,0,4,1,39,0,rrrdddllldddrrrrruuuruuulldrdldddluldlu,1111111/0001111/0001111/1111111/1111110/1111110/1111110,images/grid_0505_n7_seed505.svg,optimal,optimal-505,,,,0.20512820512820512,0.3076923076923077,0.23076923076923078,0.2564102564102564,0.5,1.95,5.0,1.0,1.1608186766243898,0,4.774453234819135,50
475,7,475,43,0,0,0,3,43,1,rlddddddrrrrrruuuuulldrdddluulddllurulurruu,1101000/1001111/1111111/1111111/1111111/1111111/1111111,images/grid_0475_n7_seed475.svg,optimal,optimal-475,,,,0.27906976744186046,0.27906976744186046,0.18604651162790697,0.2558139534883721,0.47619047619047616,2.0476190476190474,6.0,1.0,1.587936381003149,0,4.787487148945107,51
152,7,152,36,0,0,6,2,42,7,dddddduuuuururrrrrdldlullddrudrrdddrllluld,1111111/1111111/1011110/1011110/1000010/1011010/1011111,images/grid_0152_n7_seed152.svg,optimal,optimal-152,,,,0.21428571428571427,0.35714285714285715,0.19047619047619047,0.23809523809523808,0.5121951219512195,1.9090909090909092,6.0,1.0,1.5048132142951682,0,4.7984826045456686,52
394,7,394,39,0,0,0,6,44,6,ddddddrrrrrruuulddluuudlldrdlluuluuurrdurrrr,1111111/1010000/1000100/1111111/1111111/1111111/1111111,images/grid_0394_n7_seed394.svg,optimal,optimal-394,,,,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.29545454545454547,0.4418604651162791,2.2,6.0,1.0,1.5362291495737217,0,4.8096937995555,53
612,7,612,42,0,0,0,5,43,2,ddddddrrrrrruuldluurudlluuldddrdlluuuuurrrr,1111110/1111000/1111010/1111110/1111111/1111111/1111111,images/grid_0612_n7_seed612.svg,optimal,optimal-612,,,,0.27906976744186046,0.27906976744186046,0.16279069767441862,0.27906976744186046,0.42857142857142855,2.263157894736842,6.0,1.0,1.6809178339654014,0,4.817358770491796,54
528,7,528,38,2,0,5,6,37,0,ddddrrrulluuuruurrrdddluulddldrrddrru,0011110/0011110/1111110/1111110/1111100/1111101/1111111,images/grid_0528_n7_seed528.svg,optimal,optimal-528,,,,0.24324324324324326,0.32432432432432434,0.13513513513513514,0.2972972972972973,0.5,1.9473684210526316,4.0,1.0,0.8869631340185641,0,4.8340105681574785,55
408,7,408,37,0,0,2,5,41,5,ddddddrrrrrruluddlluuuulldddruuuururrrddl,1001111/1011001/1111011/1111000/1111010/1111011/1111111,images/grid_0408_n7_seed408.svg,optimal,optimal-408,,,,0.2682926829268293,0.3170731707317073,0.14634146341463414,0.2682926829268293,0.4,2.411764705882353,6.0,1.0,1.647058823529412,0,4.837253172094031,56
669,7,669,36,0,0,0,6,38,3,ddddrrddrrrruuuuddldlulduulluuurdrurrr,1111111/1111000/1100001/1111001/1111111/0011111/0011111,images/grid_0669_n7_seed669.svg,optimal,optimal-669,,,,0.2894736842105263,0.2894736842105263,0.13157894736842105,0.2894736842105263,0.5135135135135135,1.9,4.0,1.0,1.0908712114635712,0,4.839724297902834,57
578,7,578,41,0,0,2,3,41,1,rdldddddrrrrrruluruuuuldllldlddurrdrurull,1100011/1111111/1111111/1111111/1101111/1000011/1111111,images/grid_0578_n7_seed578.svg,optimal,optimal-578,,,,0.21951219512195122,0.2682926829268293,0.21951219512195122,0.2926829268292683,0.575,1.7083333333333333,6.0,1.0,1.3686723088047368,0,4.845797704925666,58
674,7,674,44,0,0,0,4,44,1,ddddddrrrrruruuldldluurllddluuuuurddrrrruull,1110111/1110001/1111111/1111111/1111111/1111111/1111110,images/grid_0674_n7_seed674.svg,optimal,optimal-674,,,,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.46511627906976744,2.0952380952380953,6.0,1.0,1.5088551921671292,0,4.857245902509481,59
599,7,599,39,2,0,1,6,41,3,ddddrrrrrruululddrlluulddluuuuuddrrrururd,0100011/0100111/1111100/1111110/1111111/1111111/1111111,images/grid_0599_n7_seed599.svg,optimal,optimal-599,,,,0.2926829268292683,0.2682926829268293,0.14634146341463414,0.2926829268292683,0.5,1.9523809523809523,6.0,1.0,1.3964645998681122,0,4.865217203033384,60
958,7,958,39,0,0,0,5,41,3,rrrldlldddddrrrrullluurdrururddlrrduuuuul,1111011/1110001/1000111/1111111/1111111/1111101/1111100,images/grid_0958_n7_seed958.svg,optimal,optimal-958,,,,0.24390243902439024,0.24390243902439024,0.1951219512195122,0.3170731707317073,0.525,1.8636363636363635,5.0,1.0,1.2896600871919188,0,4.875637503471635,61
393,7,393,42,1,0,2,4,41,0,dddddrrrrrruuuluuullldddlddrurdrrululuurd,0011110/1011110/1011110/1111111/1111111/1111111/1111111,images/grid_0393_n7_seed393.svg,optimal,optimal-393,,,,0.2682926829268293,0.2926829268292683,0.17073170731707318,0.2682926829268293,0.5,1.9523809523809523,6.0,1.0,1.3964645998681122,0,4.8954110028603175,62
308,7,308,38,0,0,0,6,38,1,ddddddrrrrrruuuuldddllllurrruuluudrrru,1001001/1001111/1001111/1000111/1111111/1111111/1111111,images/grid_0308_n7_seed308.svg,optimal,optimal-308,,,,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.3157894736842105,0.35135135135135137,2.7142857142857144,6.0,1.0,1.7083229633001997,0,4.902259781861097,63
547,7,547,39,0,0,1,6,39,1,ddddddrrrrrrluluulddlluruluuurrdldrrrur,1111000/1111011/1111110/1111100/1111100/1111110/1111111,images/grid_0547_n7_seed547.svg,optimal,optimal-547,,,,0.23076923076923078,0.2564102564102564,0.1794871794871795,0.3333333333333333,0.5263157894736842,1.8571428571428572,6.0,1.0,1.4891900734392276,0,4.920741663805649,64
603,7,603,38,0,0,0,6,40,3,rrrrddluddddluuulddlddrudrrrrruluudruuuu,1111101/0001101/0111101/0111011/1111011/1111011/1111111,images/grid_0603_n7_seed603.svg,optimal,optimal-603,,,,0.3,0.3,0.125,0.275,0.5128205128205128,1.9047619047619047,5.0,1.0,1.2688488185213551,0,4.946758274021767,65
509,7,509,42,5,0,2,2,41,0,drrrrrruuuuuulllldrrrddddluuuldddllurulur,0011111/0011111/0111111/0111111/0111111/1111111/1111111,images/grid_0509_n7_seed509.svg,optimal,optimal-509,,,,0.2926829268292683,0.21951219512195122,0.21951219512195122,0.2682926829268293,0.425,2.2777777777777777,6.0,1.0,1.6933056282364634,0,4.97709430634436,66
143,7,143,43,0,0,3,3,42,0,ddddddrrrrrruuuuuulddldrddluldllurulururdd,1000011/1011011/1111111/1111111/1111111/1111111/1111111,images/grid_0143_n7_seed143.svg,optimal,optimal-143,,,,0.2619047619047619,0.3333333333333333,0.16666666666666666,0.23809523809523808,0.5365853658536586,1.826086956521739,6.0,1.0,1.6590246981164274,0,4.984692065897647,67
516,7,516,39,0,0,5,6,39,1,ddddddrruluuuuurrrrrddlullldrdlddrurdrr,1111111/1111111/1111011/1111000/1111100/1111111/1110000,images/grid_0516_n7_seed516.svg,optimal,optimal-516,,,,0.20512820512820512,0.3333333333333333,0.15384615384615385,0.3076923076923077,0.5,1.95,6.0,1.0,1.5321553446044562,0,5.023093897633426,68
295,7,295,37,0,0,6,6,40,4,ddddddurruluuuurrrrrllldlddrurrrdlldrrdd,1111111/1111000/1111111/1111111/1110111/1110001/1000001,images/grid_0295_n7_seed295.svg,optimal,optimal-295,,,,0.175,0.325,0.175,0.325,0.46153846153846156,2.1052631578947367,6.0,1.0,1.44712916682816,0,5.04150419517031,69
309,7,309,43,0,0,0,1,43,1,ddddddrrrrrruuuuluulldrddrddluldllurruuluul,1111110/1011110/1011111/1001111/1111111/1111111/1111111,images/grid_0309_n7_seed309.svg,optimal,optimal-309,,,,0.27906976744186046,0.27906976744186046,0.20930232558139536,0.23255813953488372,0.5,1.9545454545454546,6.0,1.0,1.4609235163625631,0,5.054897228676071,70
977,7,977,38,0,0,3,5,40,3,ddddrruruluuldddddldrrrrrrululrruuuudldd,1110001/1110011/1111011/1111011/1110111/1100011/1111111,images/grid_0977_n7_seed977.svg,optimal,optimal-977,,,,0.25,0.325,0.15,0.275,0.5128205128205128,1.9047619047619047,6.0,1.0,1.47695832564484,0,5.068289030517,71
91,7,91,45,0,0,6,6,44,0,ddddddrrrulluuuuurrrrrddluldluldddrurrdlddrr,1111111/1111111/1111111/1111110/1111110/1111100/1111111,images/grid_0091_n7_seed91.svg,optimal,optimal-91,,,,0.20454545454545456,0.3409090909090909,0.1590909090909091,0.29545454545454547,0.4883720930232558,2.0,6.0,1.0,1.4770978917519928,0,5.094040809654647,72
972,7,972,37,0,0,2,6,38,2,drldddddrrrrrrululdluldluurrudrruuurdd,1000011/1100011/1001011/1111110/1111110/1111111/1111111,images/grid_0972_n7_seed972.svg,optimal,optimal-972,,,,0.23684210526315788,0.2894736842105263,0.15789473684210525,0.3157894736842105,0.5945945945945946,1.6521739130434783,6.0,1.0,1.3057962971896702,0,5.096818165039267,73
222,7,222,41,0,0,2,5,41,1,ddddddrrrrrruuldluuuldldrdlluuuuurrrdurdd,1111110/1100110/1101110/1111100/1111111/1111111/1111111,images/grid_0222_n7_seed222.svg,optimal,optimal-222,,,,0.2682926829268293,0.3170731707317073,0.14634146341463414,0.2682926829268293,0.475,2.05,6.0,1.0,1.6575584454250776,0,5.113440935870215,74
