index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank,projection_x,projection_y,image_href
424,7,424,44,0,0,0,6,44,1,ddddddrrrulluuuuurrrddddlluuurddrrdddruuuuuu,1111101/1111101/1111101/1111111/1111111/1111011/1111011,images/grid_0424_n7_seed424.svg,optimal,optimal-424,,,,0.3409090909090909,0.3409090909090909,0.0909090909090909,0.2272727272727272,0.3255813953488372,2.933333333333333,6.0,1.0,1.611072796479276,0,4.1878,56,1.89223,1.51401,../../images/grid_0424_n7_seed424.svg
932,7,932,42,0,0,1,5,42,1,ddddddrrrrurululddllurulururllurrrrrdddluu,1111111/1111011/1110011/1111111/1111110/1111110/1111100,images/grid_0932_n7_seed932.svg,optimal,optimal-932,,,,0.238095238095238,0.2619047619047619,0.1904761904761904,0.3095238095238095,0.5609756097560976,1.75,6.0,1.0,1.361677886530683,0,4.2264,59,3.9103,0.45158,../../images/grid_0932_n7_seed932.svg
361,7,361,44,0,0,6,6,44,1,ddddddrruluuuuurrrrrdddululddluuldddrddrurdr,1111111/1111111/1111111/1111101/1111000/1111110/1111111,images/grid_0361_n7_seed361.svg,optimal,optimal-361,,,,0.25,0.3863636363636363,0.1136363636363636,0.25,0.5116279069767442,1.9130434782608696,6.0,1.0,1.471853119983544,0,4.0934,49,2.97795,-2.82642,../../images/grid_0361_n7_seed361.svg
779,7,779,43,0,0,6,5,43,1,ddddddrruluuuuurrrrrddlulddrdllluuurdddddrr,1111111/1111111/1111111/1111110/1111110/1111000/1111110,images/grid_0779_n7_seed779.svg,optimal,optimal-779,,,,0.2325581395348837,0.3720930232558139,0.1395348837209302,0.2558139534883721,0.4047619047619047,2.388888888888889,6.0,1.0,1.6712898840545916,0,4.1137,52,3.72651,-2.46534,../../images/grid_0779_n7_seed779.svg
206,7,206,40,0,0,6,0,40,1,dddruuurrrdrurddldrdddlllluuruuuldddlldd,1111111/1111111/1111011/1111011/1111001/1010001/1011111,images/grid_0206_n7_seed206.svg,optimal,optimal-206,,,,0.225,0.375,0.2,0.2,0.5128205128205128,1.9047619047619049,4.0,1.0,0.9712418121129114,0,4.1304,54,3.69836,0.06221,../../images/grid_0206_n7_seed206.svg
875,7,875,41,0,0,0,6,40,0,ddddddrrrrrrululdluulddluuuuurrdldrrrruu,1111001/1111001/1111111/1111000/1111110/1111111/1111111,images/grid_0875_n7_seed875.svg,optimal,optimal-875,,,,0.275,0.275,0.15,0.3,0.4615384615384615,2.1052631578947367,6.0,1.0,1.7135600627473375,0,4.3059,67,3.90281,-1.10357,../../images/grid_0875_n7_seed875.svg
92,7,92,41,0,0,3,6,41,1,ddddddrrrrrulluuruuldluddddluuuuurrrrrddd,1111111/1111101/1111101/1111101/1111000/1111110/1111110,images/grid_0092_n7_seed92.svg,optimal,optimal-92,,,,0.2682926829268293,0.3414634146341463,0.1219512195121951,0.2682926829268293,0.375,2.5625,6.0,1.0,1.7666617531378213,0,4.1477,55,5.61027,-1.90223,../../images/grid_0092_n7_seed92.svg
185,7,185,41,0,0,0,1,41,1,ddddddrrrrrrulluldllurulurrdrruruudlullll,1111111/1000011/1111011/1111110/1111100/1111111/1111111,images/grid_0185_n7_seed185.svg,optimal,optimal-185,,,,0.2195121951219512,0.2195121951219512,0.2682926829268293,0.2926829268292683,0.55,1.7826086956521738,6.0,1.0,1.473136899660645,0,4.2903,65,1.5299,0.60727,../../images/grid_0185_n7_seed185.svg
257,7,257,41,0,0,2,2,40,0,ddddddrrrulluuuuurrrrrddddddluullluruuld,1111111/1111001/1111001/1111001/1111111/1111011/1111011,images/grid_0257_n7_seed257.svg,optimal,optimal-257,,,,0.275,0.325,0.175,0.225,0.358974358974359,2.6666666666666665,6.0,1.0,1.849924923401548,0,4.2884,64,4.01668,1.50716,../../images/grid_0257_n7_seed257.svg
636,7,636,43,0,0,0,6,46,4,ddddddrrrrrruuuudddlluuululddrddlulduuuuurrrrr,1111111/1111000/1111101/1111101/1111101/1111111/1111111,images/grid_0636_n7_seed636.svg,optimal,optimal-636,,,,0.3043478260869565,0.3043478260869565,0.1304347826086956,0.2608695652173913,0.3777777777777777,2.5555555555555554,6.0,1.0,1.8019194155807616,0,4.2968,66,4.65868,-0.83319,../../images/grid_0636_n7_seed636.svg
