index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank
640,7,640,39,0,0,6,0,38,0,rrdddruuurrrddddddluuuuuldddllddluuldd,1111111/0011111/0011111/0011111/1111111/1110011/1110011,images/grid_0640_n7_seed640.svg,optimal,optimal-640,,,,0.2631578947368421,0.42105263157894735,0.15789473684210525,0.15789473684210525,0.40540540540540543,2.375,6.0,1.0,1.4086784586980805,0,3.6654686675656367,408
359,7,359,40,0,0,1,2,39,0,ddddrdldrrurdruruluuurddruuullllldddruu,1111111/1110111/1110111/1110111/1100110/1111110/1111100,images/grid_0359_n7_seed359.svg,optimal,optimal-359,,,,0.28205128205128205,0.3076923076923077,0.1794871794871795,0.23076923076923078,0.5789473684210527,1.6956521739130435,5.0,1.0,1.120356411019576,0,3.6665869866845298,409
279,7,279,43,0,0,4,5,43,1,drdruulrrrdrurddldrdddlllllluurdruurrdldrru,1111111/1110111/0110011/0011111/1111111/1111111/1111111,images/grid_0279_n7_seed279.svg,optimal,optimal-279,,,,0.18604651162790697,0.27906976744186046,0.20930232558139536,0.32558139534883723,0.6428571428571429,1.5357142857142858,6.0,1.0,1.0516022760239612,0,3.6670139733871325,410
462,7,462,41,0,0,6,4,40,0,ddddddrruluruluuurrrrrddddluuullldrrdddd,1111111/1111111/1111111/1110111/1110111/1110100/1110100,images/grid_0462_n7_seed462.svg,optimal,optimal-462,,,,0.225,0.375,0.15,0.25,0.41025641025641024,2.3529411764705883,6.0,1.0,1.5696075369560392,0,3.668443866247002,411
256,7,256,40,0,0,5,3,40,1,ddruurdrurdrurddddddllllllurrururrddludl,1111111/1111111/1100001/0001111/0011111/1111111/1111111,images/grid_0256_n7_seed256.svg,optimal,optimal-256,,,,0.2,0.325,0.2,0.275,0.6153846153846154,1.6,6.0,1.0,1.3564659966250538,0,3.6739069364548373,412
276,7,276,41,0,0,5,6,41,1,dddddduruuuuurdddddruuuuurddddruuuurddddd,1111111/1111111/1111111/1111111/1111111/1111001/1000000,images/grid_0276_n7_seed276.svg,optimal,optimal-276,,,,0.36585365853658536,0.4878048780487805,0.0,0.14634146341463414,0.325,2.9285714285714284,6.0,1.0,1.9807749462660067,0,3.6753825834692524,413
178,7,178,40,0,0,6,0,40,1,dddruuurrrrrdddddllduuruuulddluuldddlldd,1111111/1111111/1111111/1111111/1110111/1000111/1000100,images/grid_0178_n7_seed178.svg,optimal,optimal-178,,,,0.25,0.4,0.175,0.175,0.4358974358974359,2.2222222222222223,5.0,1.0,1.227262335243029,0,3.687579211100009,414
429,7,429,45,0,0,0,3,45,1,rddlddddrrrrrruuuuuuldddddluulddlluurduurruul,1101111/0100111/1111111/1111111/1111111/1111111/1111111,images/grid_0429_n7_seed429.svg,optimal,optimal-429,,,,0.3111111111111111,0.3111111111111111,0.15555555555555556,0.2222222222222222,0.4318181818181818,2.25,6.0,1.0,1.6085707942145413,0,3.690192276964493,415
34,7,34,44,0,0,3,5,44,1,dddrdlddurruruuullurrrrrddddddlllurruluuurdd,1111111/1111111/1001111/1101111/1111111/1111111/1001111,images/grid_0034_n7_seed34.svg,optimal,optimal-34,,,,0.25,0.3181818181818182,0.1590909090909091,0.2727272727272727,0.4883720930232558,2.0,6.0,1.0,1.348399724926484,0,3.690669350920468,416
4,7,4,42,0,0,2,2,42,1,ddddddrruluruluuurrrrrdddddllduuruuuldluld,1111111/1111111/1111111/1110011/1110111/1110111/1110100,images/grid_0004_n7_seed4.svg,optimal,optimal-4,,,,0.2857142857142857,0.3333333333333333,0.16666666666666666,0.21428571428571427,0.5121951219512195,1.9090909090909092,6.0,1.0,1.5048132142951685,0,3.6976856240630473,417
170,7,170,42,0,0,0,5,41,0,rdddldddrrrrurruuldlulddlluruuuurddrrruul,1111011/0111001/0111111/1111111/1111111/1111111/1111100,images/grid_0170_n7_seed170.svg,optimal,optimal-170,,,,0.2682926829268293,0.2682926829268293,0.17073170731707318,0.2926829268292683,0.55,1.7826086956521738,4.0,1.0,0.9760845356801585,0,3.7001415562647715,418
863,7,863,36,0,0,0,6,38,3,ddddddrrruuldluuuuurddrrrdrdddluruuuuu,1110001/1110001/1111111/1100011/1111001/1111011/1111011,images/grid_0863_n7_seed863.svg,optimal,optimal-863,,,,0.34210526315789475,0.34210526315789475,0.07894736842105263,0.23684210526315788,0.43243243243243246,2.235294117647059,6.0,1.0,1.6280414709527116,0,3.7009989274165336,419
201,7,201,40,0,0,2,4,40,1,rlddrrddllddrurdrurruruuuulllddddruruuld,1101111/1001111/1111111/0011111/1111111/1111110/1111000,images/grid_0201_n7_seed201.svg,optimal,optimal-201,,,,0.25,0.3,0.175,0.275,0.6153846153846154,1.6,4.0,1.0,0.8944271909999159,0,3.7256178781305196,420
